,id,app_name,genres,tags,specs,combined_features
1182,296770,real boxing,sports,sports,singleplayer,sports sports singleplayer
1183,486890,gear gauntlet,action,action,singleplayer,action action singleplayer
1184,722060,dominions 5warriors of the faith,indie,indie,singleplayer,indie indie singleplayer
1185,470140,funklift,casual,indie,local multiplayer,casual indie local multiplayer
1186,724350,king of the couch zoovival,action,indie,multiplayer,action indie multiplayer
1187,647080,haunted halls green hills sanitarium collectors edition,adventure,adventure,singleplayer,adventure adventure singleplayer
1188,295034,rocksmith 2014 dioholy diver,casual,simulation,singleplayer,casual simulation singleplayer
1189,762850,cubit,casual,early access,singleplayer,casual early access singleplayer
1190,293760,automationthe car company tycoon game,simulation,early access,singleplayer,simulation early access singleplayer
1191,414140,jewel bits,adventure,casual,singleplayer,adventure casual singleplayer
1192,755180,furidashipremium car 2002 gtr34,racing,simulation,singleplayer,racing simulation singleplayer
1193,450890,trigger runners remastered soundtrack,action,action,singleplayer,action action singleplayer
1194,655360,aftermath y2k,action,action,singleplayer,action action singleplayer
1195,433360,drawn dark flight,adventure,adventure,singleplayer,adventure adventure singleplayer
1196,545590,button tales,casual,casual,singleplayer,casual casual singleplayer
1197,280320,adventurer manager,casual,rpg,singleplayer,casual rpg singleplayer
1198,349770,dungeon of the endlessdeep freeze addon,adventure,rpg,singleplayer,adventure rpg singleplayer
1199,453250,neon chrome original soundtrack,action,indie,singleplayer,action indie singleplayer
1200,266940,alex hunterlord of the mind platinum edition,casual,casual,singleplayer,casual casual singleplayer
1201,323460,raiden iv overkill,action,action,singleplayer,action action singleplayer
1202,689160,eruption,indie,indie,singleplayer,indie indie singleplayer
1203,306890,awesomenautsgrim genji skin,action,strategy,singleplayer,action strategy singleplayer
1204,226670,crusader kings ii hymns of abraham,rpg,strategy,singleplayer,rpg strategy singleplayer
1205,319730,granado espada,action,free to play,singleplayer,action free to play singleplayer
1206,32680,delta force black hawk down team sabre,action,action,singleplayer,action action singleplayer
1207,390040,small radios big televisions,adventure,indie,singleplayer,adventure indie singleplayer
1208,439650,the last naruto the movie,none,movie,captions available,none movie captions available
1209,443380,tokyo babel,adventure,adventure,singleplayer,adventure adventure singleplayer
1210,251530,anomaly korea,action,strategy,singleplayer,action strategy singleplayer
1211,201276,total war shogun 2fall of the samurai the sendai faction pack,strategy,strategy,singleplayer,strategy strategy singleplayer
1212,740450,alien planet,action,action,singleplayer,action action singleplayer
1213,382464,tales of zestiriaseaside resort costumes set,rpg,rpg,singleplayer,rpg rpg singleplayer
1214,575940,the tenth line,indie,rpg,singleplayer,indie rpg singleplayer
1215,294720,puttputt and fatty bears activity pack,casual,casual,singleplayer,casual casual singleplayer
1216,545320,countdown,action,indie,singleplayer,action indie singleplayer
1217,111000,the clockwork man,indie,casual,singleplayer,indie casual singleplayer
1218,491492,fsx steam edition mcdonnell douglas a4 skyhawk addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1219,616690,brköut,action,indie,singleplayer,action indie singleplayer
1220,24650,trainz settle and carlisle,simulation,simulation,singleplayer,simulation simulation singleplayer
1221,637765,rocksmith 2014 edition remastered rusted rootsend me on my way,casual,casual,singleplayer,casual casual singleplayer
1222,558831,battlezonejudge death bobblehead,action,action,singleplayer,action action singleplayer
1223,563440,virtual battlemap dlcdeserts,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
1224,454110,the legend of dark witch soundtracks,action,action,singleplayer,action action singleplayer
1225,394400,three digitssoundtrack,casual,indie,singleplayer,casual indie singleplayer
1226,17480,commandconquer red alert 3,strategy,strategy,singleplayer,strategy strategy singleplayer
1227,482220,pale blue gullwingspale blue visor,action,action,singleplayer,action action singleplayer
1228,258415,rocksmith 2014 oasischampagne supernova,casual,casual,singleplayer,casual casual singleplayer
1229,400950,mcdroidthe swan song dlc,action,strategy,singleplayer,action strategy singleplayer
1230,422610,1775 rebellion,strategy,strategy,singleplayer,strategy strategy singleplayer
1231,291610,growing pains,indie,indie,singleplayer,indie indie singleplayer
1232,226120,weird worlds return to infinite space,adventure,indie,singleplayer,adventure indie singleplayer
1233,677230,around the words,casual,casual,singleplayer,casual casual singleplayer
1234,540320,vulture island,action,action,singleplayer,action action singleplayer
1235,700300,when it hits the fanoriginal soundtrack,action,action,singleplayer,action action singleplayer
1236,425710,dragons wakesoundtrack,action,action,singleplayer,action action singleplayer
1237,588570,corpse party tenjin primary school pack,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
1238,386560,psycho starship rampage,action,action,singleplayer,action action singleplayer
1239,293059,watchdogsaccess granted pack,action,action,singleplayer,action action singleplayer
1240,505240,fantasy groundsrolemaster classic fantasy weapons,indie,strategy,multiplayer,indie strategy multiplayer
1241,377250,subaeria,action,early access,singleplayer,action early access singleplayer
1242,614002,xplane 11addon aerosoftairport calvi,simulation,simulation,singleplayer,simulation simulation singleplayer
1243,314980,supreme ruler ultimate,indie,strategy,singleplayer,indie strategy singleplayer
1244,538090,offworld trading companythe patron and the patriot dlc,indie,strategy,singleplayer,indie strategy singleplayer
1245,212710,party of sin soundtrack,action,action,singleplayer,action action singleplayer
1246,754520,animals memory,casual,indie,singleplayer,casual indie singleplayer
1247,113200,the binding of isaac,action,roguelike,singleplayer,action roguelike singleplayer
1248,599100,green cat,adventure,indie,singleplayer,adventure indie singleplayer
1249,615410,sam kinison the scream continues,none,movie,captions available,none movie captions available
1250,496030,dark parables the swan princess and the dire tree collectors edition,adventure,adventure,singleplayer,adventure adventure singleplayer
1251,538827,fourchords guitar karaokemeghan trainor song pack,casual,indie,singleplayer,casual indie singleplayer
1252,238240,edge of space,action,sandbox,singleplayer,action sandbox singleplayer
1253,403350,halloween 2015 costume set,action,action,singleplayer,action action singleplayer
1254,552990,world of warships,action,free to play,multiplayer,action free to play multiplayer
1255,230070,the age of decadence,indie,rpg,singleplayer,indie rpg singleplayer
1256,448050,mr nibbles forever,action,action,singleplayer,action action singleplayer
1257,326210,collection unlockbattle boosters,strategy,strategy,singleplayer,strategy strategy singleplayer
1258,419170,leprechaun origins,none,movie,captions available,none movie captions available
1259,330830,tales from the borderlands,adventure,comedy,singleplayer,adventure comedy singleplayer
1260,552100,brick rigs,simulation,early access,singleplayer,simulation early access singleplayer
1261,232770,postal,action,action,singleplayer,action action singleplayer
1262,605961,mikolevs spectreawesomenauts droppod,action,action,singleplayer,action action singleplayer
1263,537826,fourchords guitar karaokelana del rey song pack,casual,indie,singleplayer,casual indie singleplayer
1264,336080,vietnam 65,strategy,strategy,singleplayer,strategy strategy singleplayer
1265,509630,rocksmith 2014 outkasthey ya,casual,casual,singleplayer,casual casual singleplayer
1266,768060,the warrior of treasures,action,action,singleplayer,action action singleplayer
1267,502560,the three of us,adventure,strategy,singleplayer,adventure strategy singleplayer
1268,313690,lego batman3 beyond gotham,action,lego,singleplayer,action lego singleplayer
1269,212672,tom clancys ghost recon future soldier raven strike dlc,action,action,singleplayer,action action singleplayer
1270,10460,the club,action,action,singleplayer,action action singleplayer
1271,440980,warhammer end timesvermintide last stand,action,action,singleplayer,action action singleplayer
1272,328890,fritz for fun 13,casual,strategy,singleplayer,casual strategy singleplayer
1273,763220,bright low,action,action,singleplayer,action action singleplayer
1274,263400,war of the human tanks,adventure,anime,singleplayer,adventure anime singleplayer
1275,726030,minsweeper,casual,simulation,singleplayer,casual simulation singleplayer
1276,519210,daylights end vr editionchapter 1,none,none,singleplayer,none none singleplayer
1277,451400,meridian squad 22,action,strategy,singleplayer,action strategy singleplayer
1278,399920,blowy fish,action,action,singleplayer,action action singleplayer
1279,222067,rocksmithfoo fighterssong pack,casual,casual,singleplayer,casual casual singleplayer
1280,11280,penguins arena sednas world,action,action,singleplayer,action action singleplayer
1281,535720,pixel puzzles ultimatepuzzle pack reptile,casual,indie,singleplayer,casual indie singleplayer
1282,342230,air guardians,action,simulation,singleplayer,action simulation singleplayer
1283,478036,zaccaria pinballhot wheels table,casual,free to play,singleplayer,casual free to play singleplayer
1284,658630,anonymous me,action,early access,singleplayer,action early access singleplayer
1285,415170,engare,indie,indie,singleplayer,indie indie singleplayer
1286,260510,world basketball tycoon,simulation,simulation,singleplayer,simulation simulation singleplayer
1287,702660,friday the 13th the gamespring break 1984 clothing pack,action,violent,multiplayer,action violent multiplayer
1288,416770,squarecells,casual,indie,singleplayer,casual indie singleplayer
1289,507060,sceal an irish folklore adventure,adventure,adventure,singleplayer,adventure adventure singleplayer
1290,454220,the temporal invasion,adventure,adventure,singleplayer,adventure adventure singleplayer
1291,200390,oil rush,indie,strategy,singleplayer,indie strategy singleplayer
1292,661440,prelude for a dream,rpg,rpg,singleplayer,rpg rpg singleplayer
1293,342829,rocksmith 2014 bobby blue blandaint no love in the heart of the city,casual,casual,singleplayer,casual casual singleplayer
1294,620370,oneshot solstice ost,adventure,adventure,singleplayer,adventure adventure singleplayer
1295,369795,rocksmith 2014 ritchie valensla bamba,casual,casual,singleplayer,casual casual singleplayer
1296,651560,clash of robots,action,action,singleplayer,action action singleplayer
1297,449720,sword of the stars the pithealer,casual,strategy,singleplayer,casual strategy singleplayer
1298,222581,train simulator bnsf locomotive pack addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1299,476020,reflection of mine,adventure,adventure,singleplayer,adventure adventure singleplayer
1300,644160,reflecting fate,action,action,singleplayer,action action singleplayer
1301,548130,scribble ships,action,action,singleplayer,action action singleplayer
1302,450870,trigger runners soundtrack,action,action,singleplayer,action action singleplayer
1303,684870,spiral splatter,casual,casual,singleplayer,casual casual singleplayer
1304,470070,deus ex mankind divided dlcseason pass,action,action,singleplayer,action action singleplayer
1305,664630,tupã,action,casual,singleplayer,action casual singleplayer
1306,500210,ts marketplace sherman hill scenario pack 01 addon,simulation,simulation,singleplayer,simulation simulation singleplayer
1307,236450,pacman championship edition dx,action,arcade,singleplayer,action arcade singleplayer
1308,425181,fantasy groundsaaw map pack vol 2,indie,strategy,multiplayer,indie strategy multiplayer
1309,579930,secret world legends supernatural bundle,action,massively multiplayer,multiplayer,action massively multiplayer multiplayer
1310,206107,rocksmiththe black keys 3song pack,casual,casual,singleplayer,casual casual singleplayer
1311,326621,tera starter pack,action,massively multiplayer,multiplayer,action massively multiplayer multiplayer
1312,550710,8bit invaderssoundtrack,indie,strategy,singleplayer,indie strategy singleplayer
1313,710940,owls midnight journey,casual,indie,singleplayer,casual indie singleplayer
1314,27000,the path,adventure,walking simulator,singleplayer,adventure walking simulator singleplayer
1315,10090,call of duty world at war,action,zombies,singleplayer,action zombies singleplayer
1316,435840,the preposterous awesomeness of everything,adventure,adventure,singleplayer,adventure adventure singleplayer
1317,321710,battle of europe,action,action,singleplayer,action action singleplayer
1318,220804,f1 race starsprincess accessory pack,racing,racing,singleplayer,racing racing singleplayer
1319,590224,rocksmith 2014 edition remastered queeni want it all,casual,casual,singleplayer,casual casual singleplayer
1320,649280,starpoint gemini warlords deadly dozen,action,strategy,singleplayer,action strategy singleplayer
1321,550810,abduction bit,action,action,singleplayer,action action singleplayer
1322,520550,american truck simulatorsteering creations pack,indie,simulation,singleplayer,indie simulation singleplayer
1323,757720,evil come,adventure,adventure,singleplayer,adventure adventure singleplayer
1324,709400,low desert punk,action,action,singleplayer,action action singleplayer
1325,449120,nanobots,action,casual,singleplayer,action casual singleplayer
1326,555862,paint scheme pack 5,racing,racing,singleplayer,racing racing singleplayer
1327,622200,cursery the crooked man and the crooked cat collectors edition,adventure,adventure,singleplayer,adventure adventure singleplayer
1328,370650,invisible inc soundtrack,action,strategy,singleplayer,action strategy singleplayer
1329,590202,rocksmith 2014 edition remastered royal bloodfigure it out,casual,casual,singleplayer,casual casual singleplayer
1330,555840,fantasy groundssanctuary of belches 5e,indie,strategy,multiplayer,indie strategy multiplayer
1331,623310,arcfall,massively multiplayer,early access,mmo,massively multiplayer early access mmo
1332,271478,rocksmith 2014 bob dylan song pack,casual,casual,singleplayer,casual casual singleplayer
1333,576390,365 days,action,early access,singleplayer,action early access singleplayer
1334,11370,nikopol secrets of the immortals,adventure,adventure,singleplayer,adventure adventure singleplayer
1335,373340,pillars of eternitythe white march part i,rpg,rpg,singleplayer,rpg rpg singleplayer
1336,641780,the drone racing league simulator,action,simulation,singleplayer,action simulation singleplayer
1337,315130,coop decrypted,adventure,indie,singleplayer,adventure indie singleplayer
1338,733480,flora,adventure,free to play,singleplayer,adventure free to play singleplayer
1339,365420,apollo4x,action,indie,singleplayer,action indie singleplayer
1340,509674,rocksmith 2014 editionremastered brian setzerstray cat strut,casual,casual,singleplayer,casual casual singleplayer
1341,395160,toby the secret mine,adventure,indie,singleplayer,adventure indie singleplayer
1342,708850,reverie,casual,indie,singleplayer,casual indie singleplayer
1343,557760,of light and darkness,adventure,adventure,singleplayer,adventure adventure singleplayer
1344,546870,merchantsmercenaries,strategy,early access,singleplayer,strategy early access singleplayer
1345,529180,dark and light,action,early access,singleplayer,action early access singleplayer
1346,504750,lew pulsiphers doomstar,strategy,strategy,singleplayer,strategy strategy singleplayer
1347,400560,weaponizedchess,casual,strategy,singleplayer,casual strategy singleplayer
1348,446720,american heist,none,movie,captions available,none movie captions available
1349,492974,rocksmith 2014 sepulturarefuseresist,casual,casual,singleplayer,casual casual singleplayer
1350,208740,game of thronesbeyond the wall blood bound dlc,action,action,singleplayer,action action singleplayer
1351,327030,worms wmd,action,strategy,singleplayer,action strategy singleplayer
1352,497970,press x to not diespecial edition content,action,action,singleplayer,action action singleplayer
1353,215470,primal carnage,action,dinosaurs,multiplayer,action dinosaurs multiplayer
1354,56485,warhammer 40000 dawn of war iiretributionhive tyrant wargear dlc,strategy,strategy,coop,strategy strategy coop
1355,609410,iron tides,adventure,early access,singleplayer,adventure early access singleplayer
1356,720340,businesshooizneswallpapers,casual,indie,singleplayer,casual indie singleplayer
1357,598180,arcane mapper,design amp illustration,early access,steam workshop,design amp illustration early access steam workshop
1358,552390,druid,adventure,indie,singleplayer,adventure indie singleplayer
1359,607270,jacks gang,action,action,singleplayer,action action singleplayer
1360,327560,near death,action,adventure,singleplayer,action adventure singleplayer
1361,432470,magdalena,adventure,indie,singleplayer,adventure indie singleplayer
1362,518030,aim hero,action,early access,singleplayer,action early access singleplayer
1363,350271,ticket to ridenordic countries,casual,strategy,singleplayer,casual strategy singleplayer
1364,607450,fantasy groundssecret of marseille call of cthulhu,indie,strategy,multiplayer,indie strategy multiplayer
1365,714810,jam studio vrprofessional therapy guide,casual,casual,singleplayer,casual casual singleplayer
1366,384220,d4 davids costume full unlock key,adventure,adventure,singleplayer,adventure adventure singleplayer
1367,718040,super arcade boy in defender of planet earth,action,action,singleplayer,action action singleplayer
1368,687080,white dayapple school uniformjimin yoo,action,action,singleplayer,action action singleplayer
1369,443320,family tree heritage platinum 9mac,education,education,none,education education none
1370,259530,savantascent,action,action,singleplayer,action action singleplayer
1371,709172,tom clancys rainbow six siegepulse desert grit set,action,action,singleplayer,action action singleplayer
1372,70,halflife,action,fps,singleplayer,action fps singleplayer
1373,222640,aarklash legacy,adventure,rpg,singleplayer,adventure rpg singleplayer
1374,454780,atriage,indie,strategy,singleplayer,indie strategy singleplayer
1375,275807,br green class 08 addon livery,simulation,simulation,singleplayer,simulation simulation singleplayer
1376,497290,menchicken,none,movie,none,none movie none
1377,714290,endless treasure hunt,action,action,singleplayer,action action singleplayer
1378,390407,rocksmith 2014 mötley crüedr feelgood,casual,casual,singleplayer,casual casual singleplayer
1379,727180,大逃亡专家escape expert,adventure,early access,singleplayer,adventure early access singleplayer
1380,683210,apez,action,action,singleplayer,action action singleplayer
1381,491070,shout of survival,adventure,indie,online multiplayer,adventure indie online multiplayer
1382,256611,csx sd70mac addon livery,simulation,simulation,singleplayer,simulation simulation singleplayer
1383,550590,archaica the path of light,adventure,indie,singleplayer,adventure indie singleplayer
1384,252690,fantasy grounds,indie,rpg,multiplayer,indie rpg multiplayer
1385,496760,the beast within a gabriel knight mystery,adventure,adventure,singleplayer,adventure adventure singleplayer
1386,486690,pastelia stories,adventure,early access,singleplayer,adventure early access singleplayer
1387,584970,thehunter extra equipment,action,free to play,singleplayer,action free to play singleplayer
1388,450095,fantasy groundstopdown tokensdarkwoulfes token pack vol 6,indie,strategy,multiplayer,indie strategy multiplayer
1389,403320,albino lullaby episode 1 official video game soundtrack,action,action,singleplayer,action action singleplayer
1390,652600,descentsilence of mind,adventure,indie,singleplayer,adventure indie singleplayer
1391,698390,nanoscape soundtrack,action,action,singleplayer,action action singleplayer
1392,7200,trackmania united forever star edition,racing,racing,singleplayer,racing racing singleplayer
1393,222043,rocksmithrushsubdivisions,casual,casual,singleplayer,casual casual singleplayer
1394,421560,the blair witch project,none,movie,captions available,none movie captions available
1395,637813,rocksmith 2014 edition remastered johnny cashi walk the line,casual,casual,singleplayer,casual casual singleplayer
1396,271472,rocksmith 2014 afimiss murder,casual,casual,singleplayer,casual casual singleplayer
1397,398913,armellousurpers hero pack,adventure,rpg,singleplayer,adventure rpg singleplayer
1398,549660,wondee,action,action,singleplayer,action action singleplayer
1399,509732,rocksmith 2014 edition remastered steppenwolfmagic carpet ride,casual,casual,singleplayer,casual casual singleplayer
1400,333350,cults and daggers,strategy,strategy,singleplayer,strategy strategy singleplayer
1401,436602,rocksmith 2014 disturbedten thousand fists,casual,casual,singleplayer,casual casual singleplayer
1402,485144,zaccaria pinballwoods queen table,casual,free to play,singleplayer,casual free to play singleplayer
1403,511630,max an autistic journey,indie,rpg,singleplayer,indie rpg singleplayer
1404,61600,zen bound 2,indie,casual,singleplayer,indie casual singleplayer
1405,581380,clockwise,adventure,adventure,singleplayer,adventure adventure singleplayer
1406,676520,piece of memory 2prologue,action,action,singleplayer,action action singleplayer
1407,262000,gabriel knight sins of the fathers 20th anniversary edition,adventure,adventure,singleplayer,adventure adventure singleplayer
1408,514770,grave mania pandemic pandemonium,casual,casual,singleplayer,casual casual singleplayer
1409,456910,saviors remastered soundtrack,action,indie,singleplayer,action indie singleplayer
1410,661730,dawn of hbtakh,action,action,singleplayer,action action singleplayer
1411,97362,magic 2013 born of flame deck key,strategy,strategy,singleplayer,strategy strategy singleplayer
1412,337220,guild commander,indie,simulation,singleplayer,indie simulation singleplayer
1413,489450,fantasy groundsdeadlands reloaded the flood,indie,strategy,multiplayer,indie strategy multiplayer
1414,234784,call of duty black ops iiasian flags of the world calling card pack,action,action,singleplayer,action action singleplayer
1415,584180,dark quest 2 soundtrack,indie,strategy,singleplayer,indie strategy singleplayer
1416,328070,reflex arena,action,arena shooter,multiplayer,action arena shooter multiplayer
1417,283811,frozen cortexsoundtrack dlc,indie,strategy,singleplayer,indie strategy singleplayer
1418,656220,sorcerers dream,indie,indie,singleplayer,indie indie singleplayer
1419,772400,fresh body original soundtrack,action,action,singleplayer,action action singleplayer
1420,652190,emily wants to play too,action,horror,singleplayer,action horror singleplayer
1421,241410,castlestorm,action,strategy,singleplayer,action strategy singleplayer
1422,556960,lost wing,action,early access,singleplayer,action early access singleplayer
1423,528430,wells,action,action,singleplayer,action action singleplayer
1424,216444,gotham city impostors free to play ninja costume,action,action,multiplayer,action action multiplayer
1425,237618,batman arkham originsblack mask challenge pack,action,adventure,singleplayer,action adventure singleplayer
1426,603140,connected heartsvisual novel,casual,free to play,singleplayer,casual free to play singleplayer
1427,573720,viking saga epic adventure,adventure,adventure,singleplayer,adventure adventure singleplayer
1428,58560,runaway a twist of fate,adventure,adventure,singleplayer,adventure adventure singleplayer
1429,389270,through abandoned,adventure,adventure,singleplayer,adventure adventure singleplayer
1430,98210,frozen synapse soundtrack,strategy,strategy,downloadable content,strategy strategy downloadable content
1431,602400,fantasy groundsperilous placesserious situations savage worlds,indie,strategy,multiplayer,indie strategy multiplayer
1432,413815,kung fu panda panda village,action,action,singleplayer,action action singleplayer
1433,527380,captain kaon,action,action,singleplayer,action action singleplayer
1434,690280,asmr universe 2,audio production,audio production,steam workshop,audio production audio production steam workshop
1435,243441,soldier front 2 the booster package,action,action,multiplayer,action action multiplayer
1436,505750,trimmer tycoon,casual,free to play,singleplayer,casual free to play singleplayer
1437,757690,limit of defense,indie,indie,singleplayer,indie indie singleplayer
1438,509644,rocksmith 2014 edition remastered rob zombie dragula,casual,casual,singleplayer,casual casual singleplayer
1439,476352,superfightthe expansion one deck,casual,strategy,singleplayer,casual strategy singleplayer
1440,377890,blue libra,action,strategy,singleplayer,action strategy singleplayer
1441,697010,until none remain battle royale pc edition,action,early access,multiplayer,action early access multiplayer
1442,761140,lost summoner kitty,action,strategy,singleplayer,action strategy singleplayer
1443,238090,sniper elite 3,action,sniper,singleplayer,action sniper singleplayer
1444,754540,gauntlet of ire,action,casual,singleplayer,action casual singleplayer
1445,246820,jeklynn heights,action,early access,multiplayer,action early access multiplayer
1446,289930,transocean the shipping company,casual,simulation,singleplayer,casual simulation singleplayer
1447,258850,hivethe pillbug,casual,strategy,singleplayer,casual strategy singleplayer
1448,227160,kinetic void,action,space,singleplayer,action space singleplayer
1449,340580,armed with wings rearmed,action,action,singleplayer,action action singleplayer
1450,252270,zombie tycoon 2 brainhovs revenge,action,strategy,singleplayer,action strategy singleplayer
1451,295770,rogue shooter the fps roguelike,action,roguelike,singleplayer,action roguelike singleplayer
1452,653721,rpg maker mvparanormal monsters,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
1453,349280,panda school browser,education,early access,none,education early access none
1454,304480,the last federationbetrayed hope,indie,strategy,singleplayer,indie strategy singleplayer
1455,705640,back to the egg,action,action,singleplayer,action action singleplayer
1456,258413,rocksmith 2014 weezer song pack,casual,casual,singleplayer,casual casual singleplayer
1457,318521,euro truck simulator 2raven truck design pack,indie,simulation,singleplayer,indie simulation singleplayer
1458,532600,sweet candy mahjong,casual,indie,singleplayer,casual indie singleplayer
1459,686700,fantasy groundssecrets of tibet coc7e,indie,strategy,multiplayer,indie strategy multiplayer
1460,454900,amaranthine,action,action,singleplayer,action action singleplayer
1461,720100,the magic door,none,movie,captions available,none movie captions available
1462,450500,ace of seafood,action,action,singleplayer,action action singleplayer
1463,17700,insurgency modern infantry combat,action,action,multiplayer,action action multiplayer
1464,389690,nightclub emporium,simulation,simulation,singleplayer,simulation simulation singleplayer
1465,561531,sheriff lonestarawesomenauts character,action,strategy,singleplayer,action strategy singleplayer
1466,497611,command liveyou brexit you fix it,simulation,strategy,singleplayer,simulation strategy singleplayer
1467,262830,crimsonland,action,action,singleplayer,action action singleplayer
1468,390382,rocksmith 2014 david bowieziggy stardust,casual,casual,singleplayer,casual casual singleplayer
1469,326042,ts marketplace thompson corridor coaches pack 02,simulation,simulation,singleplayer,simulation simulation singleplayer
1470,261399,episode 10the singing bone,casual,indie,singleplayer,casual indie singleplayer
1471,448660,shake your money simulator 2016,indie,indie,singleplayer,indie indie singleplayer
1472,41050,serious sam classic the first encounter,action,action,singleplayer,action action singleplayer
1473,571040,pd artist 10,design amp illustration,software training,none,design amp illustration software training none
1474,231489,coh 2soviet skin h winter whitewash voronezh front,strategy,strategy,singleplayer,strategy strategy singleplayer
1475,487030,beasts battle,adventure,strategy,singleplayer,adventure strategy singleplayer
1476,80340,blackwell unbound,adventure,adventure,singleplayer,adventure adventure singleplayer
1477,504670,faria ghosts of the stream,adventure,adventure,singleplayer,adventure adventure singleplayer
1478,388540,dr bulbaceous,casual,indie,singleplayer,casual indie singleplayer
1479,486810,house of snark 6in1 bundle,adventure,adventure,singleplayer,adventure adventure singleplayer
1480,748610,airport madness 3d volume 2,adventure,casual,singleplayer,adventure casual singleplayer
1481,688243,blue reflectionsailor swimsuits set c lime fumio chihiro,rpg,rpg,singleplayer,rpg rpg singleplayer
1482,635030,syrian warfare return to palmyra,indie,strategy,singleplayer,indie strategy singleplayer
1483,498890,fantasy groundsdd tokens volume 1,indie,rpg,multiplayer,indie rpg multiplayer
1484,210900,crusader kings ii russian portraits,strategy,strategy,singleplayer,strategy strategy singleplayer
1485,397100,machinecraft,free to play,early access,singleplayer,free to play early access singleplayer
1486,361890,chronostorm siberian border,strategy,strategy,singleplayer,strategy strategy singleplayer
1487,576180,fantasy groundsheroic characters 10 token pack,indie,strategy,multiplayer,indie strategy multiplayer
1488,723920,dangerous games illusionist collectors edition,adventure,adventure,singleplayer,adventure adventure singleplayer
1489,464840,steamworld heist the outsider,action,indie,singleplayer,action indie singleplayer
1490,521220,endless legendtempest,rpg,strategy,singleplayer,rpg strategy singleplayer
1491,221910,the stanley parable,adventure,comedy,singleplayer,adventure comedy singleplayer
1492,626850,reality original soundtrack,adventure,adventure,singleplayer,adventure adventure singleplayer
1493,426710,rtk makerface cg tecmo set三国志ツクール 顔登録素材 テクモセット,simulation,simulation,singleplayer,simulation simulation singleplayer
1494,531130,euro truck simulator 2vive la france ,indie,simulation,singleplayer,indie simulation singleplayer
1495,374060,stairs,action,indie,singleplayer,action indie singleplayer
1496,208090,loadout,action,free to play,multiplayer,action free to play multiplayer
1497,527990,gladiator trainer,action,rpg,singleplayer,action rpg singleplayer
1498,418820,depthviktor diver pack,action,action,singleplayer,action action singleplayer
1499,233370,the ravenlegacy of a master thief,adventure,adventure,singleplayer,adventure adventure singleplayer
1500,446330,guns of infinity,adventure,adventure,singleplayer,adventure adventure singleplayer
1501,326017,ts marketplace hsa scrap wagons,simulation,simulation,singleplayer,simulation simulation singleplayer
1502,3230,genesis rising,strategy,strategy,singleplayer,strategy strategy singleplayer
1503,228600,sins of a solar empire rebellionoriginal soundtrack,indie,strategy,singleplayer,indie strategy singleplayer
1504,532670,manor of the damned,action,action,singleplayer,action action singleplayer
1505,674290,world of guns hunting pack 1,free to play,simulation,singleplayer,free to play simulation singleplayer
1506,429720,imscared,adventure,indie,singleplayer,adventure indie singleplayer
1507,542840,age of cavemenstarter pack,free to play,strategy,multiplayer,free to play strategy multiplayer
1508,684980,sudokube,casual,indie,singleplayer,casual indie singleplayer
1509,460780,avadon 3 the warborn,adventure,rpg,singleplayer,adventure rpg singleplayer
1510,286000,tooth and tail,action,strategy,singleplayer,action strategy singleplayer
1511,271412,rocksmith 2014 aerosmithoh yeah,casual,casual,singleplayer,casual casual singleplayer
1512,525610,hardware engineering,casual,early access,singleplayer,casual early access singleplayer
1513,457140,oxygen not included,indie,early access,singleplayer,indie early access singleplayer
1514,750911,tokyo xanadu ex item bundle,rpg,rpg,singleplayer,rpg rpg singleplayer
1515,349040,naruto shippuden ultimate ninja storm 4,action,anime,singleplayer,action anime singleplayer
1516,595753,samurai warriors spirit of sanadaadditional weapons set 3,action,action,singleplayer,action action singleplayer
1517,631270,haunted hotel ii believe the lies,adventure,adventure,singleplayer,adventure adventure singleplayer
1518,408550,puzzle strikeshadows characters,indie,strategy,singleplayer,indie strategy singleplayer
1519,267920,gun metal,action,action,singleplayer,action action singleplayer
1520,433640,breaknecksoundtrack,action,action,singleplayer,action action singleplayer
1521,662250,dead alliance full game upgrade,action,action,singleplayer,action action singleplayer
1522,653861,rpg maker vx acedignified fantasy vol 1,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
1523,727400,a matter of murdermore wallpapers,adventure,adventure,singleplayer,adventure adventure singleplayer
1524,509721,rocksmith 2014 edition remastered coldplayviva la vida,casual,casual,singleplayer,casual casual singleplayer
1525,517751,fritz 14 chessbase power play tutorial v2 by daniel kingattacking the king,casual,strategy,singleplayer,casual strategy singleplayer
1526,224763,fez original soundtrack,indie,indie,singleplayer,indie indie singleplayer
1527,657500,hold the line the american revolution,strategy,strategy,singleplayer,strategy strategy singleplayer
1528,271445,rocksmith 2014 the doorslight my fire,casual,casual,singleplayer,casual casual singleplayer
1529,308060,black the fall,action,indie,singleplayer,action indie singleplayer
1530,403040,driver booster 3 for steam,utilities,utilities,none,utilities utilities none
1531,660220,cyber utopiaartworks,action,action,singleplayer,action action singleplayer
1532,525180,toyota challenge pack 1,racing,racing,singleplayer,racing racing singleplayer
